1556896249.075506000,357,0,8,1
1556896249.118714000,274,0,8,1
1556896249.125924000,267,0,8,1
1556896249.152664000,204,0,8,1
1556896249.177879000,357,0,8,1
1556896249.221360000,274,0,8,1
1556896249.280672000,357,0,8,1
1556896249.332460000,267,0,8,1
1556896249.369472000,273,0,8,1
1556896249.426164000,274,0,8,1
1556896249.514149000,389,0,8,1
1556896249.537119000,267,0,8,1
1556896249.616667000,389,0,8,1
1556896249.639723000,267,0,8,1
1556896249.676516000,273,0,8,1
1556896249.719069000,389,0,8,1
1556896249.733326000,274,0,8,1
1556896249.773938000,447,2,32,1
1556896249.835741000,274,0,8,1
1556896249.886661000,177,0,4,1
1556896249.887946000,177,0,4,1
1556896249.946779000,267,0,8,1
1556896250.049148000,267,0,8,1
1556896250.142930000,274,0,8,1
1556896250.188489000,273,0,8,1
1556896250.267776000,453,0,5,1
1556896250.288548000,453,0,5,1
1556896250.292133000,453,0,5,1
1556896250.295775000,453,0,5,1
1556896250.299415000,453,0,5,1
1556896250.332660000,453,0,5,1
1556896250.347720000,274,0,8,1
1556896250.450132000,274,0,8,1
1556896250.538297000,389,0,8,1
1556896250.561132000,267,0,8,1
1556896250.611837000,357,0,8,1
1556896250.640672000,389,0,8,1
1556896250.688063000,453,0,5,1
1556896250.691656000,204,0,8,1
1556896250.765910000,267,0,8,1
1556896250.868324000,267,0,8,1
1556896250.947824000,389,0,8,1
1556896250.970782000,267,0,8,1
1556896251.007690000,273,0,8,1
1556896251.050254000,389,0,8,1
1556896251.071156000,265,0,8,1
1556896251.098611000,204,0,8,1
1556896251.152609000,389,0,8,1
1556896251.166976000,274,0,8,1
1556896251.255003000,389,0,8,1
1556896251.269250000,274,0,8,1
1556896251.299113000,399,0,8,1
1556896251.380568000,267,0,8,1
1556896251.430947000,357,0,8,1
1556896251.459797000,389,0,8,1
1556896251.474011000,274,0,8,1
1556896251.480740000,265,0,8,1
1556896251.519601000,273,0,8,1
1556896251.562168000,389,0,8,1
1556896251.565421000,261,0,5,1
1556896251.567631000,261,0,5,1
1556896251.569849000,261,0,5,1
1556896251.572063000,261,0,5,1
1556896251.574408000,261,0,5,1
1556896251.576693000,274,0,8,1
1556896251.585072000,267,0,8,1
1556896251.787939000,265,0,8,1
1556896251.792442000,186,0,4,1
1556896251.810135000,274,0,8,1
1556896251.869425000,389,0,8,1
1556896251.921030000,274,0,8,1
