1556662139.807471000,68,1,28,24
1556662139.807472000,136,2,40,162
1556662139.807474000,88,1,25,24
1556662139.820680000,76,1,27,24
1556662139.820686000,68,1,28,24
1556662139.820688000,1373,2,40,162
1556662139.820690000,76,1,27,24
1556662139.820692000,68,1,28,24
1556662139.820694000,1373,2,40,162
1556662139.820696000,1504,2,40,162
1556662139.820835000,88,1,25,24
1556662139.820842000,1504,2,40,162
1556662139.820845000,88,1,25,24
1556662139.821490000,1504,2,40,162
1556662139.821496000,88,1,25,24
1556662139.842641000,136,2,40,300
1556662139.842646000,88,1,25,24
1556662139.842895000,76,1,27,24
1556662139.842901000,68,1,28,24
1556662139.843291000,1504,2,40,162
1556662139.843297000,1504,2,40,162
1556662139.843300000,88,1,25,24
1556662139.843449000,76,1,27,24
1556662139.843453000,68,1,28,24
1556662139.843575000,1341,2,40,162
1556662139.843580000,88,1,25,24
1556662139.862051000,76,1,27,24
1556662139.862057000,68,1,28,24
1556662139.862059000,1504,2,40,216
1556662139.862062000,213,2,40,216
1556662139.862063000,88,1,25,24
1556662139.862065000,76,1,27,24
1556662139.862067000,68,1,28,24
1556662139.862541000,1504,2,40,216
1556662139.862548000,1504,2,40,216
1556662139.862551000,88,1,25,24
1556662139.862553000,1504,2,40,216
1556662139.862555000,76,1,27,24
1556662139.862557000,68,1,28,24
1556662139.862850000,1504,2,40,216
1556662139.862857000,76,1,27,24
1556662139.862858000,68,1,28,24
1556662139.862971000,1504,2,40,108
1556662139.862977000,88,1,25,24
1556662139.862978000,84,2,44,24
1556662139.863061000,68,1,29,24
1556662139.863680000,136,2,40,300
1556662139.863686000,88,1,25,24
1556662139.864286000,136,2,40,300
1556662139.864292000,88,1,25,24
1556662139.884350000,136,2,40,300
1556662139.884355000,88,1,25,24
1556662139.884357000,136,2,40,300
1556662139.884359000,88,1,25,24
1556662139.884670000,136,2,40,300
1556662139.884676000,136,2,40,300
1556662139.884678000,88,1,25,24
1556662139.885183000,1053,2,40,300
1556662139.885189000,88,1,25,24
1556662139.885191000,76,1,27,24
1556662139.885194000,68,1,28,24
1556662139.885688000,1504,2,40,216
1556662139.885695000,1504,2,40,216
1556662139.885697000,88,1,25,24
1556662139.885699000,1504,2,40,216
1556662139.885701000,76,1,27,24
1556662139.885703000,68,1,28,24
1556662139.886074000,1504,2,40,216
1556662139.886080000,76,1,27,24
1556662139.886082000,68,1,28,24
1556662139.886084000,1504,2,40,108
1556662139.886377000,1504,2,40,108
1556662139.887297000,1504,2,40,108
1556662139.887303000,653,2,40,108
1556662139.887305000,136,2,40,108
1556662139.887307000,88,1,25,24
1556662139.887308000,189,2,40,300
1556662139.887311000,88,1,25,24
1556662139.887313000,76,1,27,24
1556662139.887314000,68,1,28,24
1556662139.887316000,136,2,40,162
1556662139.887317000,88,1,25,24
1556662139.904577000,136,2,40,300
1556662139.904583000,88,1,25,24
1556662139.908649000,258,0,8,6
1556662139.908912000,264,0,8,6
1556662139.908916000,136,2,40,300
1556662139.908918000,88,1,25,24
1556662139.909050000,136,2,40,300
1556662139.909054000,88,1,25,24
1556662139.909185000,84,2,44,24
1556662139.909190000,68,1,29,24
1556662139.909314000,136,2,40,300
1556662139.909318000,136,2,40,300
1556662139.909320000,88,1,25,24
1556662139.935044000,76,1,27,24
1556662139.935049000,68,1,28,24
1556662139.935052000,1504,2,40,162
1556662139.935054000,245,2,40,162
1556662139.935056000,88,1,25,24
1556662139.935058000,76,1,27,24
1556662139.935059000,68,1,28,24
1556662139.935061000,349,2,40,162
1556662139.935063000,88,1,25,24
1556662139.955497000,136,2,40,300
1556662139.955503000,88,1,25,24
1556662139.955505000,136,2,40,300
1556662139.955507000,88,1,25,24
1556662139.955612000,136,2,40,300
1556662139.955616000,88,1,25,24
1556662140.001369000,84,2,36,24
1556662140.001375000,68,1,29,24
1556662140.011049000,258,0,8,6
1556662140.011370000,264,0,8,6
1556662140.048943000,84,2,44,24
1556662140.048948000,68,1,29,24
1556662140.096424000,84,2,44,24
1556662140.096432000,68,1,29,24
1556662140.113621000,258,0,8,6
1556662140.113630000,264,0,8,6
1556662140.162058000,84,2,36,24
1556662140.162063000,68,1,29,24
1556662140.197495000,76,1,27,24
1556662140.197499000,68,1,28,24
1556662140.197501000,263,2,40,270
1556662140.197502000,76,1,27,24
1556662140.197503000,68,1,28,24
1556662140.197637000,263,2,40,270
1556662140.197639000,76,1,27,24
1556662140.197756000,68,1,28,24
1556662140.197759000,263,2,40,270
1556662140.197760000,88,1,25,24
1556662140.197943000,84,2,36,24
1556662140.197946000,68,1,29,24
1556662140.198107000,76,1,27,24
1556662140.198261000,68,1,28,24
1556662140.198263000,283,2,40,270
1556662140.198265000,88,1,25,24
1556662140.215880000,259,0,8,6
1556662140.216089000,264,0,8,6
1556662140.216091000,84,2,36,24
1556662140.216093000,68,1,29,24
1556662140.216528000,605,2,40,300
1556662140.216531000,88,1,25,24
1556662140.217037000,84,2,36,24
1556662140.217039000,68,1,29,24
1556662140.217040000,76,1,27,24
1556662140.217177000,68,1,28,24
1556662140.217179000,136,2,40,162
1556662140.217180000,88,1,25,24
1556662140.217306000,168,2,40,300
1556662140.217308000,88,1,25,24
1556662140.217741000,167,2,40,300
1556662140.217743000,88,1,25,24
1556662140.217986000,175,2,40,300
1556662140.217988000,175,2,40,300
1556662140.217989000,88,1,25,24
1556662140.217990000,76,1,27,24
1556662140.217992000,68,1,28,24
1556662140.218145000,136,2,40,243
1556662140.218146000,88,1,25,24
1556662140.218275000,136,2,40,243
1556662140.218277000,88,1,25,24
1556662140.218448000,76,1,27,24
1556662140.218449000,68,1,28,24
1556662140.218525000,136,2,40,243
1556662140.218526000,136,2,40,243
1556662140.218527000,88,1,25,24
1556662140.219213000,76,1,27,24
1556662140.219214000,68,1,28,24
1556662140.219216000,175,2,40,243
1556662140.219217000,88,1,25,24
1556662140.225381000,86,0,10,6
1556662140.225385000,68,1,29,6
1556662140.228485000,86,0,10,6
1556662140.228491000,68,1,29,6
1556662140.228492000,86,0,12,6
1556662140.228493000,68,1,29,6
1556662140.235811000,84,2,44,24
1556662140.235815000,68,1,29,24
1556662140.241874000,84,2,44,24
1556662140.241879000,68,1,29,24
1556662140.278921000,136,2,40,300
1556662140.278927000,88,1,25,24
1556662140.305273000,349,2,40,300
1556662140.305278000,88,1,25,24
1556662140.305718000,76,1,27,24
1556662140.305723000,68,1,28,24
1556662140.305724000,136,2,40,162
1556662140.305726000,88,1,25,24
1556662140.307232000,925,2,40,300
1556662140.307237000,88,1,25,24
1556662140.307573000,76,1,27,24
1556662140.307578000,68,1,28,24
1556662140.307579000,136,2,40,162
1556662140.307581000,88,1,25,24
1556662140.307702000,365,2,40,300
1556662140.307706000,88,1,25,24
1556662140.308303000,76,1,27,24
1556662140.308306000,68,1,28,24
1556662140.308308000,136,2,40,162
1556662140.308310000,88,1,25,24
1556662140.313429000,237,2,40,300
1556662140.313433000,88,1,25,24
1556662140.313434000,189,2,40,300
1556662140.313435000,88,1,25,24
1556662140.313577000,76,1,27,24
1556662140.313753000,68,1,28,24
1556662140.313756000,136,2,40,135
1556662140.313835000,88,1,25,24
1556662140.313838000,136,2,40,162
1556662140.313839000,88,1,25,24
1556662140.317931000,76,1,27,24
1556662140.317934000,68,1,28,24
1556662140.317935000,331,2,40,243
1556662140.317936000,88,1,25,24
1556662140.318134000,258,0,8,6
1556662140.318608000,264,0,8,6
1556662140.337718000,136,2,40,300
1556662140.337724000,88,1,25,24
1556662140.379261000,84,2,44,24
1556662140.379265000,68,1,29,24
1556662140.407894000,354,2,40,300
1556662140.407899000,88,1,25,24
1556662140.407900000,503,2,40,300
1556662140.407902000,88,1,25,24
1556662140.408488000,76,1,27,24
1556662140.408493000,68,1,28,24
1556662140.408494000,136,2,40,270
1556662140.408496000,136,2,40,270
1556662140.408498000,88,1,25,24
1556662140.409403000,168,2,40,300
1556662140.409409000,88,1,25,24
1556662140.409411000,167,2,40,300
1556662140.409413000,88,1,25,24
1556662140.409565000,175,2,40,300
1556662140.409684000,88,1,25,24
1556662140.409687000,76,1,27,24
1556662140.409711000,68,1,28,24
1556662140.409712000,136,2,40,270
1556662140.409714000,136,2,40,270
1556662140.409716000,88,1,25,24
1556662140.410358000,76,1,27,24
1556662140.410361000,68,1,28,24
1556662140.410363000,136,2,40,270
1556662140.410364000,88,1,25,24
1556662140.410909000,76,1,27,24
1556662140.410914000,68,1,28,24
1556662140.410915000,175,2,40,270
1556662140.410917000,88,1,25,24
1556662140.420766000,258,0,8,6
1556662140.420771000,264,0,8,6
1556662140.426575000,84,2,44,24
1556662140.426579000,68,1,29,24
1556662140.434960000,136,2,40,300
1556662140.434964000,88,1,25,24
1556662140.504325000,76,1,27,24
1556662140.504331000,68,1,28,24
1556662140.504332000,331,2,40,270
1556662140.504334000,88,1,25,24
1556662140.520469000,84,2,36,24
1556662140.520474000,68,1,29,24
1556662140.523039000,258,0,8,6
1556662140.523324000,264,0,8,6
1556662140.523328000,136,2,40,300
1556662140.523334000,88,1,25,24
1556662140.566151000,84,2,44,24
1556662140.566157000,68,1,29,24
1556662140.589434000,356,2,40,300
1556662140.589439000,88,1,25,24
1556662140.589441000,487,2,40,300
1556662140.589443000,88,1,25,24
1556662140.589972000,76,1,27,24
1556662140.589978000,68,1,28,24
1556662140.589979000,136,2,40,270
1556662140.589981000,136,2,40,270
1556662140.589983000,88,1,25,24
1556662140.590479000,168,2,40,300
1556662140.590485000,88,1,25,24
1556662140.590486000,167,2,40,300
1556662140.590488000,88,1,25,24
1556662140.590490000,175,2,40,300
1556662140.590491000,88,1,25,24
1556662140.591119000,76,1,27,24
1556662140.591125000,68,1,28,24
1556662140.591126000,136,2,40,270
1556662140.591128000,88,1,25,24
1556662140.591130000,136,2,40,270
1556662140.591132000,88,1,25,24
1556662140.591275000,76,1,27,24
1556662140.591279000,68,1,28,24
1556662140.591464000,136,2,40,270
1556662140.591469000,88,1,25,24
1556662140.591496000,175,2,40,270
1556662140.591498000,88,1,25,24
1556662140.609239000,136,2,40,300
1556662140.609244000,88,1,25,24
1556662140.613507000,84,2,44,24
1556662140.613512000,68,1,29,24
1556662140.625459000,259,0,8,6
1556662140.625712000,264,0,8,6
1556662140.625716000,84,2,36,24
1556662140.625717000,68,1,29,24
1556662140.626167000,413,2,40,300
1556662140.626170000,88,1,25,24
1556662140.626590000,76,1,27,24
1556662140.626593000,68,1,28,24
1556662140.626595000,136,2,40,162
1556662140.626596000,88,1,25,24
1556662140.658137000,76,1,27,24
1556662140.658142000,68,1,28,24
1556662140.658144000,333,2,40,270
1556662140.658145000,88,1,25,24
1556662140.675971000,136,2,40,300
1556662140.675976000,88,1,25,24
1556662140.727836000,258,0,8,6
1556662140.728100000,264,0,8,6
1556662140.740395000,353,2,40,300
1556662140.740401000,88,1,25,24
1556662140.740402000,490,2,40,300
1556662140.740404000,88,1,25,24
1556662140.741016000,76,1,27,24
1556662140.741023000,68,1,28,24
1556662140.741025000,136,2,40,270
1556662140.741027000,88,1,25,24
1556662140.741029000,136,2,40,270
1556662140.741030000,88,1,25,24
1556662140.742522000,168,2,40,300
1556662140.742529000,88,1,25,24
1556662140.742531000,167,2,40,300
1556662140.742532000,88,1,25,24
1556662140.743030000,175,2,40,300
1556662140.743036000,88,1,25,24
1556662140.743037000,76,1,27,24
1556662140.743039000,68,1,28,24
1556662140.743157000,136,2,40,270
1556662140.743162000,136,2,40,270
1556662140.743163000,88,1,25,24
1556662140.743625000,76,1,27,24
1556662140.743629000,68,1,28,24
1556662140.743631000,136,2,40,270
1556662140.743633000,175,2,40,270
1556662140.743634000,88,1,25,24
1556662140.752921000,84,2,44,24
1556662140.752927000,68,1,29,24
1556662140.758934000,84,2,44,24
1556662140.758939000,68,1,29,24
1556662140.761906000,136,2,40,300
1556662140.761909000,88,1,25,24
1556662140.830249000,258,0,8,6
1556662140.830503000,264,0,8,6
1556662140.831392000,84,2,36,24
1556662140.831395000,68,1,29,24
1556662140.896559000,84,2,44,24
1556662140.896566000,68,1,29,24
1556662140.932625000,258,0,8,6
1556662140.932884000,264,0,8,6
1556662140.944036000,84,2,44,24
1556662140.944041000,68,1,29,24
1556662140.968610000,84,2,36,24
1556662140.968644000,68,1,29,24
1556662141.035084000,258,0,8,6
1556662141.035267000,264,0,8,6
1556662141.083674000,84,2,44,24
1556662141.083679000,68,1,29,24
1556662141.130971000,84,2,44,24
1556662141.130976000,68,1,29,24
1556662141.137625000,258,0,8,6
1556662141.137630000,264,0,8,6
1556662141.240010000,258,0,8,6
1556662141.240016000,264,0,8,6
1556662141.241002000,84,2,44,24
1556662141.241008000,68,1,29,24
1556662141.241010000,182,2,40,300
1556662141.241011000,88,1,25,24
1556662141.241126000,167,2,40,300
1556662141.241258000,88,1,25,24
1556662141.241431000,136,2,40,300
1556662141.241437000,136,2,40,300
1556662141.241439000,88,1,25,24
1556662141.241555000,76,1,27,24
1556662141.241559000,68,1,28,24
1556662141.241740000,136,2,40,108
1556662141.241746000,88,1,25,24
1556662141.241876000,136,2,40,108
1556662141.241880000,88,1,25,24
1556662141.241882000,76,1,27,24
1556662141.241884000,68,1,28,24
1556662141.243912000,136,2,40,108
1556662141.243918000,136,2,40,108
1556662141.243920000,167,2,40,108
1556662141.243922000,88,1,25,24
1556662141.243924000,76,1,27,24
1556662141.243926000,68,1,28,24
1556662141.243928000,136,2,40,108
1556662141.243930000,88,1,25,24
1556662141.270388000,84,2,44,24
1556662141.270394000,68,1,29,24
1556662141.276512000,84,2,44,24
1556662141.276517000,68,1,29,24
1556662141.285609000,130,2,40,300
1556662141.285615000,88,1,25,24
1556662141.285617000,130,2,40,300
1556662141.285619000,88,1,25,24
1556662141.301427000,76,1,27,24
1556662141.301432000,68,1,28,24
1556662141.301434000,344,2,40,270
1556662141.301436000,88,1,25,24
1556662141.301851000,84,2,36,24
1556662141.301857000,68,1,29,24
1556662141.318139000,136,2,40,300
1556662141.318145000,88,1,25,24
1556662141.340991000,76,1,27,24
1556662141.340996000,68,1,28,24
1556662141.340998000,192,2,40,108
1556662141.341000000,88,1,25,24
1556662141.342220000,258,0,8,6
1556662141.342528000,264,0,8,6
1556662141.364000000,160,2,40,300
1556662141.364005000,88,1,25,24
1556662141.364468000,76,1,27,24
1556662141.364474000,68,1,28,24
1556662141.364476000,136,2,40,108
1556662141.364478000,88,1,25,24
1556662141.373764000,353,2,40,300
1556662141.373770000,88,1,25,24
1556662141.373772000,295,2,40,300
1556662141.373774000,88,1,25,24
1556662141.374446000,76,1,27,24
1556662141.374453000,68,1,28,24
1556662141.374454000,136,2,40,270
1556662141.374456000,136,2,40,270
1556662141.374458000,88,1,25,24
1556662141.375059000,168,2,40,300
1556662141.375066000,88,1,25,24
1556662141.375068000,167,2,40,300
1556662141.375070000,88,1,25,24
1556662141.375228000,76,1,27,24
1556662141.375233000,68,1,28,24
1556662141.375343000,136,2,40,270
1556662141.375347000,88,1,25,24
1556662141.375523000,136,2,40,270
1556662141.375528000,88,1,25,24
1556662141.375634000,175,2,40,300
1556662141.375638000,88,1,25,24
1556662141.376266000,76,1,27,24
1556662141.376270000,68,1,28,24
1556662141.376272000,136,2,40,270
1556662141.376274000,88,1,25,24
1556662141.376971000,76,1,27,24
1556662141.376977000,68,1,28,24
1556662141.376979000,175,2,40,270
1556662141.376981000,88,1,25,24
1556662141.397403000,136,2,40,300
1556662141.397409000,88,1,25,24
1556662141.413592000,84,2,44,24
1556662141.413597000,68,1,29,24
1556662141.444770000,258,0,8,6
1556662141.444775000,264,0,8,6
1556662141.461005000,84,2,44,24
1556662141.461009000,68,1,29,24
1556662141.547211000,258,0,8,6
1556662141.547216000,264,0,8,6
1556662141.557592000,173,2,40,243
1556662141.557598000,88,1,25,24
1556662141.557600000,84,2,44,6
1556662141.557602000,68,1,29,6
1556662141.571824000,84,2,44,24
1556662141.571830000,68,1,29,24
1556662141.590190000,76,1,27,24
1556662141.590196000,68,1,28,24
1556662141.590198000,309,2,40,270
1556662141.590200000,88,1,25,24
1556662141.591154000,76,1,27,24
1556662141.591161000,68,1,28,24
1556662141.591162000,147,2,40,270
1556662141.591164000,88,1,25,24
1556662141.593875000,76,1,27,24
1556662141.593881000,68,1,28,24
1556662141.593883000,136,2,40,270
1556662141.593885000,88,1,25,24
1556662141.593887000,136,2,40,270
1556662141.593889000,88,1,25,24
1556662141.593891000,76,1,27,24
1556662141.593892000,68,1,28,24
1556662141.593894000,136,2,40,270
1556662141.594067000,76,1,27,24
1556662141.594073000,68,1,28,24
1556662141.594075000,136,2,40,270
1556662141.594077000,136,2,40,270
1556662141.594097000,88,1,25,24
1556662141.594758000,76,1,27,24
1556662141.594764000,68,1,28,24
1556662141.595879000,136,2,40,270
1556662141.595885000,136,2,40,270
1556662141.595887000,148,2,40,270
1556662141.595889000,88,1,25,24
1556662141.595891000,148,2,40,270
1556662141.595893000,88,1,25,24
1556662141.595894000,76,1,27,24
1556662141.595896000,68,1,28,24
1556662141.595897000,148,2,40,270
1556662141.595899000,88,1,25,24
1556662141.598371000,76,1,27,24
1556662141.598377000,68,1,28,24
1556662141.598379000,76,1,27,24
1556662141.598736000,68,1,28,24
1556662141.598743000,1462,2,40,270
1556662141.598745000,76,1,27,24
1556662141.598747000,68,1,28,24
1556662141.599040000,1462,2,40,270
1556662141.599046000,76,1,27,24
1556662141.599048000,68,1,28,24
1556662141.599177000,1462,2,40,162
1556662141.599181000,148,2,40,162
1556662141.599183000,88,1,25,24
1556662141.600509000,84,2,44,24
1556662141.600515000,68,1,29,24
1556662141.607924000,136,2,40,300
1556662141.607930000,88,1,25,24
1556662141.612432000,199,2,40,300
1556662141.612437000,88,1,25,24
1556662141.613208000,76,1,27,24
1556662141.613214000,68,1,28,24
1556662141.613216000,148,2,40,300
1556662141.613218000,76,1,27,24
1556662141.613220000,68,1,28,24
1556662141.613507000,148,2,40,300
1556662141.613514000,136,2,40,300
1556662141.613516000,88,1,25,24
1556662141.613801000,130,2,40,300
1556662141.613807000,88,1,25,24
1556662141.613809000,76,1,27,24
1556662141.613811000,68,1,28,24
1556662141.613813000,148,2,40,300
1556662141.614106000,88,1,25,24
1556662141.614112000,136,2,40,300
1556662141.614114000,88,1,25,24
1556662141.614583000,76,1,27,24
1556662141.614589000,68,1,28,24
1556662141.614590000,136,2,40,300
1556662141.614592000,88,1,25,24
1556662141.614711000,144,2,40,300
1556662141.614837000,88,1,25,24
1556662141.614966000,136,2,40,300
1556662141.614970000,88,1,25,24
1556662141.615745000,76,1,27,24
1556662141.615751000,68,1,28,24
1556662141.615753000,136,2,40,300
1556662141.615754000,136,2,40,300
1556662141.615756000,76,1,27,24
1556662141.615758000,68,1,28,24
1556662141.616544000,136,2,40,300
1556662141.616550000,136,2,40,300
1556662141.616552000,88,1,25,24
1556662141.616553000,136,2,40,300
1556662141.616555000,76,1,27,24
1556662141.616557000,68,1,28,24
1556662141.616559000,136,2,40,162
1556662141.616560000,88,1,25,24
1556662141.616562000,136,2,40,300
1556662141.616564000,144,2,40,300
1556662141.616566000,88,1,25,24
1556662141.616568000,76,1,27,24
1556662141.616569000,68,1,28,24
1556662141.616571000,653,2,40,270
1556662141.616572000,76,1,27,24
1556662141.616574000,68,1,28,24
1556662141.616576000,653,2,40,270
1556662141.616982000,76,1,27,24
1556662141.616987000,68,1,28,24
1556662141.616989000,653,2,40,270
1556662141.616991000,136,2,40,270
1556662141.616993000,76,1,27,24
1556662141.616994000,68,1,28,24
1556662141.616996000,653,2,40,162
1556662141.616997000,136,2,40,162
1556662141.617182000,88,1,25,24
1556662141.617186000,136,2,40,300
1556662141.617325000,88,1,25,24
1556662141.617329000,76,1,27,24
1556662141.617499000,68,1,28,24
1556662141.617502000,136,2,40,243
1556662141.617503000,653,2,40,243
1556662141.617505000,88,1,25,24
1556662141.617507000,653,2,40,243
1556662141.618016000,76,1,27,24
1556662141.618018000,68,1,28,24
1556662141.618019000,653,2,40,243
1556662141.618021000,136,2,40,243
1556662141.618023000,76,1,27,24
1556662141.618024000,68,1,28,24
1556662141.618026000,653,2,40,162
1556662141.618027000,136,2,40,162
1556662141.618029000,88,1,25,24
1556662141.620748000,144,2,40,300
1556662141.620751000,88,1,25,24
1556662141.621526000,76,1,27,24
1556662141.621533000,68,1,28,24
1556662141.621535000,136,2,40,216
1556662141.621537000,88,1,25,24
1556662141.621881000,76,1,27,24
1556662141.621888000,68,1,28,24
1556662141.621891000,653,2,40,216
1556662141.621892000,88,1,25,24
1556662141.630516000,177,0,4,6
1556662141.630939000,243,0,5,6
1556662141.630945000,68,1,29,6
1556662141.631492000,144,2,40,300
1556662141.631498000,88,1,25,24
1556662141.632080000,76,1,27,24
1556662141.632087000,68,1,28,24
1556662141.632089000,136,2,40,216
1556662141.632091000,88,1,25,24
1556662141.632093000,76,1,27,24
1556662141.632244000,68,1,28,24
1556662141.632248000,653,2,40,216
1556662141.632363000,88,1,25,24
1556662141.636212000,1462,2,40,300
1556662141.636219000,76,1,27,24
1556662141.636221000,68,1,28,24
1556662141.636223000,1462,2,40,180
1556662141.636225000,88,1,25,24
1556662141.636298000,143,2,40,300
1556662141.636300000,88,1,25,24
1556662141.637216000,76,1,27,24
1556662141.637222000,68,1,28,24
