1,0.001088
2,0.002176
3,0.003584
4,0.004672
5,0.00576
6,0.006848
7,0.007936
8,0.009024
9,0.010112
10,0.0112
11,0.012288
12,0.013376
13,0.026048
14,0.03872
15,0.051392
16,0.0632
17,0.075008
18,0.086816
19,0.099488
20,0.111296
21,0.123968
22,0.135776
23,0.148448
24,0.160256
25,0.172928
26,0.184736
27,0.19248
28,0.200224
29,0.201312
30,0.205096
31,0.206184
32,0.209968
33,0.211056
34,0.21484
35,0.215928
36,0.219712
37,0.224376
38,0.225464
39,0.226552
40,0.230336
41,0.231424
42,0.235208
43,0.236296
44,0.24008
45,0.252752
46,0.265424
47,0.277232
48,0.284976
49,0.29272
50,0.305392
51,0.318064
52,0.329872
53,0.337616
54,0.34536
55,0.346448
56,0.347536
57,0.348624
58,0.349712
59,0.3508
60,0.351888
61,0.352976
62,0.365648
63,0.37832
64,0.390128
65,0.397872
66,0.410544
67,0.423216
68,0.435024
69,0.442768
70,0.45544
71,0.467248
72,0.474992
73,0.47608
74,0.488752
75,0.501424
76,0.513232
77,0.520976
78,0.533648
79,0.54632
80,0.554064
81,0.566736
82,0.579408
83,0.587152
84,0.599824
85,0.612496
86,0.62024
87,0.632912
88,0.645584
89,0.653328
90,0.666
91,0.673744
92,0.686416
93,0.69416
94,0.706832
95,0.70792
96,0.709008
97,0.710096
98,0.711184
99,0.712272
100,0.713456
101,0.714544
102,0.715728
103,0.717136
104,0.718544
105,0.719952
106,0.72136
107,0.722768
108,0.723856
109,0.724944
110,0.726032
111,0.72712
112,0.730576
113,0.731664
114,0.732752
115,0.73384
116,0.734928
117,0.7356
118,0.736272
119,0.736944
120,0.738168
121,0.739392
122,0.740616
123,0.74184
124,0.743064
125,0.744288
126,0.745512
127,0.746736
128,0.74796
129,0.749184
130,0.750408
131,0.751632
132,0.752856
133,0.75408
134,0.755304
135,0.756528
136,0.757752
137,0.758976
138,0.7602
139,0.761424
140,0.762576
141,0.763912
142,0.765
143,0.766224
144,0.767448
145,0.7686
146,0.769752
147,0.77084
148,0.774408
149,0.775496
150,0.776168
151,0.777392
152,0.778616
153,0.78344
154,0.784528
155,0.785616
156,0.786704
157,0.787792
158,0.789016
159,0.790168
160,0.796752
161,0.797976
162,0.7992
163,0.800424
164,0.801648
165,0.809552
166,0.81064
167,0.811728
168,0.812816
169,0.81428
170,0.814952
171,0.816104
172,0.816776
173,0.00476
174,0.005432
175,0.00652
176,0.019192
177,0.031
178,0.043672
179,0.05548
180,0.068152
181,0.06924
182,0.070328
183,0.083
184,0.094808
185,0.10748
186,0.114296
187,0.115384
188,0.116472
189,0.11756
190,0.118648
191,0.119736
192,0.120824
193,0.121912
194,0.122584
195,0.12724
196,0.12848
197,0.141152
198,0.153824
199,0.154912
200,0.156
201,0.168672
202,0.173368
203,0.174456
204,0.175544
205,0.176632
206,0.17772
207,0.178808
208,0.179896
209,0.181144
210,0.182392
211,0.183432
212,0.184336
213,0.185488
214,0.190144
215,0.202816
216,0.215488
217,0.22816
218,0.240832
219,0.253504
220,0.266176
221,0.278848
222,0.29152
223,0.304192
224,0.316864
225,0.319416
226,0.320504
227,0.321592
228,0.32268
229,0.323768
230,0.324856
231,0.325944
232,0.327032
233,0.333312
234,0.345984
235,0.358656
236,0.371328
237,0.384
238,0.396672
239,0.409344
240,0.422016
241,0.423104
242,0.424192
243,0.42528
244,0.437952
245,0.450624
246,0.463296
247,0.475968
248,0.480936
249,0.493608
250,0.50628
251,0.518952
252,0.531624
253,0.544296
254,0.545384
255,0.558056
256,0.570728
257,0.5834
258,0.596072
259,0.608744
260,0.621416
261,0.626384
262,0.629592
263,0.63068
264,0.631768
265,0.632856
266,0.633944
267,0.635032
268,0.63612
269,0.637208
270,0.638296
271,0.639384
272,0.640472
273,0.64156
274,0.642648
275,0.643736
276,0.644408
277,0.65708
278,0.664696
279,0.667896
280,0.671224
281,0.673656
282,0.675576
283,0.678136
284,0.690808
285,0.697912
286,0.700216
287,0.701304
288,0.702392
289,0.70348
290,0.704568
291,0.705656
292,0.706744
293,0.707832
294,0.70892
295,0.710008
296,0.711096
297,0.712184
298,0.713272
299,0.71436
300,0.715448
301,0.716536
302,0.717624
303,0.718712
304,0.7198
305,0.720888
306,0.721976
307,0.723064
308,0.724152
309,0.72524
310,0.726328
311,0.727416
312,0.728504
313,0.729592
314,0.73068
315,0.731768
316,0.732856
317,0.733528
318,0.74268
319,0.743768
320,0.748456
321,0.761128
322,0.7738
323,0.786472
324,0.799144
325,0.811816
326,0.812904
327,0.813992
328,0.826664
329,0.827752
330,0.82884
331,0.841512
332,0.854184
333,0.866856
334,0.879528
335,0.8922
