1,0
2,0.000672
3,0.001216
4,0.00328
5,0.005392
6,0.006064
7,0.006608
8,0.007216
9,0.00776
10,0.008752
11,0.009456
12,0.010128
13,0.010672
14,0.01128
15,0.011824
16,0.01272
17,0.013424
18,0.014096
19,0.01464
20,0.015536
21,0.01624
22,0.017416
23,0.01796
24,0.020024
25,0.022136
26,0.022808
27,0.023352
28,0.025416
29,0.027528
30,0.0282
31,0.028744
32,0.030808
33,0.03292
34,0.033592
35,0.034136
36,0.03488
37,0.035424
38,0.036168
39,0.036712
40,0.03904
41,0.039744
42,0.040352
43,0.040896
44,0.04208
45,0.042784
46,0.043392
47,0.043936
48,0.04496
49,0.045664
50,0.046336
51,0.04688
52,0.047488
53,0.048032
54,0.049056
55,0.04976
56,0.050912
57,0.051616
58,0.052224
59,0.052768
60,0.053856
61,0.05456
62,0.055168
63,0.055712
64,0.057848
65,0.058552
66,0.05964
67,0.060344
68,0.067064
69,0.067608
70,0.068696
71,0.0694
72,0.070008
73,0.070552
74,0.07164
75,0.072344
76,0.072952
77,0.073496
78,0.074584
79,0.075288
80,0.075896
81,0.07644
82,0.077688
83,0.078392
84,0.079064
85,0.079608
86,0.08028
87,0.080824
88,0.081432
89,0.081976
90,0.083944
91,0.085912
92,0.086616
93,0.087224
94,0.087768
95,0.089368
96,0.090072
97,0.092136
98,0.094248
99,0.096312
100,0.098424
101,0.099096
102,0.09964
103,0.100312
104,0.100856
105,0.101528
106,0.102072
107,0.102744
108,0.103288
109,0.105352
110,0.107464
111,0.108072
112,0.108616
113,0.109544
114,0.110248
115,0.11092
116,0.111464
117,0.112072
118,0.112616
119,0.113544
120,0.114248
121,0.114856
122,0.1154
123,0.116296
124,0.117
125,0.117896
126,0.1186
127,0.119712
128,0.120256
129,0.120864
130,0.121408
131,0.123024
132,0.123728
133,0.124336
134,0.12488
135,0.126656
136,0.12736
137,0.128704
138,0.129408
139,0.130904
140,0.131608
141,0.13368
142,0.135792
143,0.136464
144,0.137008
145,0.137616
146,0.13816
147,0.139368
148,0.140072
149,0.140744
150,0.141288
151,0.14248
152,0.143024
153,0.145096
154,0.147208
155,0.14788
156,0.148424
157,0.150424
158,0.151128
159,0.1518
160,0.152344
161,0.152952
162,0.153496
163,0.154392
164,0.155096
165,0.156088
166,0
167,0.15676
168,0.157304
169,0.159376
170,0.161488
171,0.16216
172,0.162704
173,0.169056
174,0.16976
175,0.17112
176,0.171824
177,0.172432
178,0.172976
179,0.174064
180,0.174768
181,0.176832
182,0.178944
183,0.179616
184,0.18016
185,0.180768
186,0.181312
187,0.189984
188,0.190688
189,0.192752
190,0.194864
191,0.199616
192,0.20032
193,0.204512
194,0.205216
195,0.207448
196,0.208152
197,0.209512
198,0.210216
199,0.210824
200,0.211368
201,0.212456
202,0.21316
203,0.213768
204,0.214312
205,0.215208
206,0.215912
207,0.216584
208,0.217128
209,0.218024
210,0.218728
211,0.219336
212,0.21988
213,0.22088
214,0.221424
215,0.222568
216,0.223112
217,0.225176
218,0.227288
219,0.228376
220,0.22908
221,0.229752
222,0.230296
223,0.230904
224,0.231448
225,0.232504
226,0.233208
227,0.234352
228,0.234896
229,0.236112
230,0.236656
231,0.237808
232,0.238352
233,0.239024
234,0.239568
235,0.241632
236,0.243744
237,0.246352
238,0.246896
239,0.249248
240,0.249952
241,0.250624
242,0.251168
243,0.253352
244,0.254056
245,0.254728
246,0.255272
247,0.25588
248,0.256424
249,0.258024
250,0.258728
251,0.260792
252,0.262904
253,0.263576
254,0.26412
255,0.266184
256,0.268296
257,0.268904
258,0.269448
259,0.28148
260,0.293512
261,0.305544
262,0.30848
263,0.309184
264,0.309856
265,0.3104
266,0.311488
267,0.312192
268,0.31328
269,0.313984
270,0.316048
271,0.31816
272,0.318768
273,0.319312
274,0.320848
275,0.321552
276,0.322224
277,0.322768
278,0.323376
279,0.32392
280,0.325536
281,0.32624
282,0.326912
283,0.327456
284,0.328064
285,0.328608
286,0.330384
287,0.331088
288,0.337008
289,0.337712
290,0.339072
291,0.339776
292,0.340384
293,0.340928
